USERNAME,EMAIL,ACCOUNT_NAME,ACCOUNT_ID,ACCOUNT_LEVEL,WINS,LOSSES,WIN_RATE,LEAGUE_POINTS,RANK,TIER,OVERALL_SCORE,ROLE,SCHEDULE_TIME_START,SCHEDULE_TIME_END,AGREEABLENESS,CONSCIENTIOUSNESS,EXTRAVERSION,NEUROTICISM,OPENNESS
Ms.BradlyKessler,illa.hand@yahoo.com,JustinCaseyHowells,416da995-64bc-4c8a-b673-6abdcdde4569,166,326,284,53.4,541,I,CHALLENGER,2966,JUNGLE,15,17,5,4.6,4.9,4.5,3.3
JordanLittle,deann.powlowski@yahoo.com,IleneLeft,8c1c2536-c734-42a2-85ce-72321c1b01c7,233,267,217,55.2,378,III,PLATINUM,2033,TOP,20,0,3.5,1.4,4.1,2.9,3.1
ReneOlson,lesia.macgyver@gmail.com,JimSox,4afcfba3-2e67-4d2d-88c8-066dd2ddd3ff,528,216,203,51.6,362,IV,PLATINUM,2428,MID,20,0,2.3,4.9,4.3,1.8,1.2
Mr.MartyGusikowski,le.smith@yahoo.com,CarrieDababi,67bc9ca9-f480-46d7-ba94-66450f323bc6,5,160,106,60.2,452,I,SILVER,805,TOP,12,14,2.1,2.7,3.2,2.1,4.2
JohnnieMacejkovic,olivia.schultz@hotmail.com,TadMoore,72efe6e2-d6ed-4c34-a7eb-24b5d0cc2a41,517,261,216,54.7,311,I,DIAMOND,2517,MID,17,20,1.1,1.7,4,1.6,2.9
FranklinDare,darin.goldner@yahoo.com,MayFurst,c15c628e-244e-45ba-af80-68a8b55c6bf1,178,385,363,51.5,505,III,IRON,378,TOP,6,7,1.1,1.1,4.4,4.5,2
EmmettBeier,sherman.carroll@hotmail.com,CandaceSpencer,73610e12-66e7-4819-8ef6-ff2f38885ce2,433,481,468,50.7,351,I,CHALLENGER,3233,MID,12,14,4.2,3.7,2.5,4.8,3.6
RennaProsacco,tad.kassulke@gmail.com,HelenaHanbaskett,4c616807-65ab-4ec4-ac36-068ae62cd048,44,501,495,50.3,464,II,PLATINUM,1744,ADC,13,16,3.4,1.6,2.5,2.8,1.7
VergieReilly,alice.turner@yahoo.com,DonKey,33a0e608-ebd4-4170-93c1-87f856948a02,373,52,44,54.2,41,III,IRON,573,TOP,0,1,2.1,3.5,1.4,3.3,1.2
HunterHagenes,octavio.turner@yahoo.com,MistyShore,3695efb1-3766-4772-8356-429addc39d59,613,159,124,56.2,219,I,SILVER,1413,JUNGLE,20,21,4.7,4.7,1.6,2.6,1.3
YettaEffertz,raina.nader@gmail.com,MaxE.Mumm,b9094596-7971-4697-b024-8e11e171ff2f,187,85,59,59,172,II,DIAMOND,2287,MID,8,11,4.5,2.6,2.8,3.1,1.6
SantoLarsonDVM,aileen.littel@yahoo.com,IleneEast,6b3a1eec-120e-420c-8385-05cf2875fc68,233,369,349,51.4,280,I,CHALLENGER,3033,MID,7,9,1.2,3.8,1.1,1.7,3.1
KelvinCartwright,tobias.hayes@hotmail.com,DustySandmann,3a382b63-77fe-4cdf-87e1-99a2250efa69,602,117,109,51.8,59,I,CHALLENGER,3402,TOP,23,1,2,2.1,2,3.3,1.5
Mr.SheenaDonnelly,hai.kohler@yahoo.com,AdamBomb,31755e5b-59aa-4677-b6f4-5b5e81fd94dd,42,216,195,52.6,300,I,CHALLENGER,2842,TOP,15,18,1.7,3.4,1.2,1.4,2.5
EmmanuelRatke,madelene.sipes@gmail.com,QuimbyIngmeen,fbbaf36e-610b-4476-8d8a-4fa26a5faf51,385,239,245,49.4,1,IV,DIAMOND,2685,TOP,22,23,2.8,1.7,3.2,1.8,4.9
Dr.DuncanMosciski,emeline.leuschke@yahoo.com,AnitaKnapp,23298a87-f17d-410f-91ae-93a7e4400132,101,146,111,56.8,80,II,SILVER,1001,JUNGLE,0,2,3.4,2.7,2.2,2.3,4.7
AlexWilliamson,gita.osinski@hotmail.com,EddieBull,8402290c-c688-4270-80bc-dee830ab02a9,437,385,381,50.3,7,I,SILVER,1237,SUPPORT,11,14,3.2,2.9,4,3.9,1.8
Mr.ThuyKunze,elaina.stanton@hotmail.com,RhodaMule,229395c3-e30d-4887-bced-4e2c4db884a5,528,89,97,47.8,2,I,BRONZE,928,SUPPORT,19,20,3,3.5,1.4,4.2,1.5
CherieGreenholt,tory.collier@gmail.com,CandaceSpencer,8fc1ebf9-2dc5-4ed4-904d-233fe09fc3b3,467,119,87,57.8,64,I,MASTER,3267,JUNGLE,20,21,4.4,4.2,1.1,1.9,2.8
Mrs.DrewCummings,betsy.torp@yahoo.com,ColleenCardd,ed590a5e-3812-4c33-b661-3f74313001f0,275,263,237,52.6,78,I,DIAMOND,2275,SUPPORT,21,23,2,4.6,4,3.5,3.9
HassanJohnston,calvin.hegmann@yahoo.com,HaydenSeek,87cde520-bbb3-4fc1-8e83-e26865786eed,666,393,365,51.8,215,IV,DIAMOND,2966,MID,1,5,5,2.5,2.8,2.7,2.6
ShereeVonRueden,lizzie.hegmann@gmail.com,NickOvtime,c2bbdaab-9540-499f-9558-849294156a6c,456,276,250,52.5,81,IV,SILVER,1556,TOP,21,1,2,2,2.2,2.2,1.5
WilburOsinskiDVM,guillermo.treutel@hotmail.com,JoKing,b34b28b6-3284-4f86-8dd6-aca05dfc05d9,127,115,113,50.4,219,I,CHALLENGER,2927,SUPPORT,4,5,3.2,1.8,3.7,2.4,2.1
LizbethJakubowski,thi.lemke@yahoo.com,JoannaHand,d60f9c81-5419-48f5-842d-2155d6b6cf29,392,65,37,63.7,200,I,MASTER,3192,TOP,16,20,1.2,4.2,3.3,3.8,2.3
VirgilBalistreri,mariette.rohan@hotmail.com,ClaireVoyance,746e58d4-9fef-4595-b011-c5f52798999e,306,36,31,53.7,65,IV,GOLD,1806,ADC,4,7,2.9,2.7,2.9,1.6,4.5
MelbaLehner,gay.stark@gmail.com,BudWeiser,10c627c4-6d9d-4cf9-a1d0-299fab19d78a,255,83,70,54.2,124,I,CHALLENGER,3055,JUNGLE,14,18,3,1.5,2.1,4.8,2
WernerLakin,benny.mitchell@gmail.com,KandiApple,609101fa-3fe1-4a92-a367-cfcf4185d892,499,204,166,55.1,11,I,SILVER,1299,TOP,12,13,2.2,3.1,3.1,1.6,1.7
AriannaCrist,cole.murazik@gmail.com,HildaClimb,c4971c85-b182-4b87-8418-6083f96e5fd3,672,274,231,54.3,227,I,CHALLENGER,3472,ADC,9,11,4.3,3.6,3.7,2.6,2.3
DenniseHeller,curt.koepp@yahoo.com,ManuelLabor,122b046e-7e27-4a9a-878d-5a53f51f94e3,436,474,412,53.5,1,I,GRANDMASTER,3236,ADC,14,16,1.9,4.3,1.4,2.1,2.3
MargetBailey,dia.denesik@gmail.com,GingerSnapp,0bb8924a-389f-4e61-895a-892bbed8c1df,214,56,22,71.8,103,IV,PLATINUM,2114,TOP,13,14,3,1.6,1.6,2,2.7
FaustoSchimmel,oren.funk@yahoo.com,BeaSting,73ece0b6-002a-48ff-998c-60a5fb24d9e4,128,305,284,51.8,65,IV,GOLD,1628,TOP,9,13,3.5,4.4,3,4.3,2.3
JonMoenDVM,jared.lang@yahoo.com,FerrisWheeler,34e38597-cedb-4fe9-991a-692799cd2421,267,249,214,53.8,62,IV,DIAMOND,2567,SUPPORT,4,5,2.1,4.7,1.7,4.4,2.3
LakeeshaWintheiser,rutha.gleichner@gmail.com,BjornFree,640e9750-28b5-4ec7-ab27-19e7e2a6d2e8,574,169,157,51.8,147,I,GRANDMASTER,3374,SUPPORT,9,13,1.2,4.6,3.1,4.2,1.2
BonitaCruickshank,lamont.lebsack@hotmail.com,DougGraves,5696b8c6-6add-4f2d-a157-aa31f73135eb,129,129,113,53.3,162,IV,IRON,429,TOP,5,7,4.3,1.5,2.8,3.8,2.1
LuciaBogisich,horacio.jones@hotmail.com,MaconPaine,3c6a2ae9-9a05-4b79-8bc7-41858d1b3071,416,157,119,56.9,548,IV,DIAMOND,2716,MID,5,8,1.6,1.1,2.5,2.5,4.8
ChasHarber,margareta.pfeffer@gmail.com,FrankFurter,4452907f-8230-4bbb-8eda-255a27bbed58,659,303,259,53.9,529,I,MASTER,3459,SUPPORT,6,10,4.9,1.6,1.1,1.4,3
GeraldineGerlach,brice.bins@hotmail.com,BarryCade,d1bfd399-abe7-4608-8e2b-bea209b78aa1,584,243,212,53.4,456,II,BRONZE,1084,SUPPORT,17,19,1.4,1.2,3.9,3.7,1.9
AntoniettaCormier,krista.olson@gmail.com,BillFoldes,30ce93c0-0345-43c0-83cc-3180ae332702,5,80,44,64.5,483,I,GRANDMASTER,2805,MID,6,10,3.9,2.1,1.9,4.8,3.5
ScottyLesch,lizzette.gusikowski@gmail.com,DinahSoares,1ef09ca2-8347-4c4c-8c98-f490e520dd12,304,512,471,52.1,320,I,GRANDMASTER,3104,ADC,10,11,4.8,2.2,4.1,4.8,2.2
KirstenMorar,keneth.parker@gmail.com,ClaireAnnette,45f21645-0d24-48bb-abe1-a70de2d452bb,150,214,193,52.6,392,I,GRANDMASTER,2950,JUNGLE,20,21,4.2,3.5,1.8,3.6,2.7
Mr.CarolOReilly,garret.skiles@hotmail.com,BeaMinor,5a89fe01-1566-4c7c-8a78-351396be785c,133,109,90,54.8,365,III,IRON,333,MID,8,11,1.3,2.9,1.3,3.1,4.8
Dr.LucianoHilll,emmanuel.stanton@gmail.com,SamUrai,59a4f496-0946-4356-b0e6-5e899d8ede14,691,184,163,53,421,I,CHALLENGER,3491,MID,22,23,2.5,3.3,3.2,1.2,3.1
EviaProhaska,eloy.quigley@gmail.com,SueCase,6313161e-5405-4af3-9dac-9862cbccd6ef,146,269,227,54.2,362,II,PLATINUM,1846,MID,16,17,2.4,4.7,1.9,1.2,2.9
Ms.RandallBosco,wallace.gorczany@yahoo.com,SueRender,ee85ba08-16dd-4da3-8486-fc3e8e2b6c07,516,409,304,57.4,370,I,MASTER,3316,MID,1,5,2.9,3,2.9,2.5,2.1
RolandoTowne,orlando.satterfield@yahoo.com,GeneE.Yuss,0fd86a66-1387-4504-9071-aa1e6e7d0b82,533,147,133,52.5,357,I,MASTER,3333,JUNGLE,14,16,3,1.3,1.5,1.5,2.6
MalikBaumbach,rosalie.durgan@gmail.com,SueShi,f97f24c7-dcbd-48d3-97e5-0e7c62ec3ea7,443,76,68,52.8,617,IV,IRON,743,SUPPORT,10,12,1.7,4.5,1.3,1.3,2.3
JosephLarkin,cesar.stroman@yahoo.com,GingerVitis,1606bfe9-e4e9-45f6-96c6-13a56dec6ee6,637,384,309,55.4,312,III,IRON,837,SUPPORT,12,16,1.7,3.4,1.5,4.7,1.4
NewtonKilback,dorethea.daniel@hotmail.com,RobinMoney,dfb72efc-d2c4-4177-90ae-63446dc24089,609,125,98,56.1,402,I,CHALLENGER,3409,JUNGLE,13,17,1.2,4.8,3.5,4.5,3.5
MargheritaKihn,rex.lemke@yahoo.com,WinnieBago,3cab3576-57fc-4dd5-bd4c-c8eae87f7186,252,221,182,54.8,682,I,MASTER,3052,SUPPORT,22,1,3.7,3.4,2.4,3.3,2.5
MissDorisLedner,sherman.mertz@yahoo.com,RockyBeach,a056e91f-7903-4554-82d2-ef465e1715c9,370,155,143,52,392,I,GOLD,1570,TOP,9,11,3.3,1.4,2.2,2.2,3.7
LinaJacobsonPhD,elmo.wolf@gmail.com,CalCulator,28de682a-f6bb-4705-ac75-43f71add62b0,476,156,141,52.5,425,I,BRONZE,876,MID,1,4,3.6,1.4,3,4,5
VernonEbert,giovanni.shanahan@yahoo.com,EthelL.Cahall,0f2c078f-b976-4e8b-8560-baa5d794a399,138,275,231,54.3,373,IV,SILVER,1238,MID,2,4,4.3,4.8,4.2,2.5,1.9
ClarenceSwaniawski,sylvester.frami@yahoo.com,AnnChovie,0e45a0d7-0205-4c24-89bc-e336fe6281a4,643,118,87,57.6,626,I,MASTER,3443,TOP,22,1,4.9,1.5,3.7,3.5,1.5
SabraWaelchi,martin.braun@gmail.com,DustinD.Furniture,6fd92f2a-1c80-4128-be73-aeb1814599d6,340,470,415,53.1,417,I,GRANDMASTER,3140,MID,21,0,4.8,4,1.3,2.8,1.9
TysonGreen,solomon.rutherford@yahoo.com,RaynorSchein,f6912ac0-c13a-424c-8ad6-b046ab8cf0a1,80,128,100,56.1,461,I,GRANDMASTER,2880,TOP,1,3,2.1,1.4,1.2,3.1,4.7
RoyalGoodwin,renae.kovacek@hotmail.com,LesPayne,cf1e27c3-f0b4-4f48-a78d-1c55f27b76a8,697,291,291,50,355,III,BRONZE,1297,TOP,18,21,1.7,1.5,4.4,4.4,4.8
DebraSchulist,bobbi.bechtelar@gmail.com,RustyCarr,374aa58c-3e4d-42ec-a02c-4e81fea2ed5b,694,44,37,54.3,61,I,CHALLENGER,3494,TOP,7,9,3.4,2.2,1.1,4.9,1.1
LuciusLindgrenDVM,fidel.miller@hotmail.com,MayK.Fist,9a483419-ae00-4958-adf8-89f4895c8678,2,228,218,51.1,113,II,SILVER,902,SUPPORT,20,21,3.7,1.8,2.3,1.5,3.5
VicenteRodriguez,ali.farrell@gmail.com,MillyGraham,1711fb7e-6ba1-45a5-8990-fff5bf0fed86,534,285,256,52.7,116,I,GOLD,1734,MID,1,3,4.4,4.7,4.3,1.7,3.4
IgnacioRice,dee.bruen@hotmail.com,JustinCredible,d86e0cbe-fedc-4168-b5fd-d71c1473b0a4,457,169,165,50.6,16,I,GRANDMASTER,3257,SUPPORT,17,21,4.9,1.5,4.1,2.5,4
Mrs.DorseyHamill,del.rutherford@yahoo.com,CrystalBall,929c4541-a2de-4b12-b42f-377a887e75fd,204,128,60,68.1,1,I,GOLD,1404,JUNGLE,10,14,4.9,4.8,3.9,2.1,4.5
MissMitchRutherford,branden.borer@gmail.com,MattTress,9f553a48-f1d5-4b2d-b630-5c4e084d4536,203,267,250,51.6,0,II,BRONZE,703,SUPPORT,20,0,1,1.9,4.8,4.2,3.3
GriseldaGrady,elbert.fay@yahoo.com,BeauVine,a267679b-a3bf-4c8a-afbc-5aa919d98bfe,612,66,39,62.9,66,III,SILVER,1612,ADC,15,16,1.6,2.2,1.4,2.2,3.3
ReannaOConner,dino.collins@yahoo.com,IsadoreBell,dbb4e7e5-b607-4363-8652-4234bf8d67a2,627,72,60,54.5,6,I,GRANDMASTER,3427,SUPPORT,21,22,3.7,1.3,3.6,3.2,1.5
MartinHahn,weldon.bernier@yahoo.com,DinahMight,2badd301-b147-47cf-a1bb-bb70f4eac20f,263,267,244,52.3,215,I,GRANDMASTER,3063,ADC,13,17,1.4,4.1,3.1,2.7,4.3
LindseyCole,lemuel.krajcik@gmail.com,HopeFerterbest,e4c9428a-1f41-4dc8-8fe9-6846b931500e,666,95,81,54,14,I,CHALLENGER,3466,TOP,2,5,1.2,4.6,4.3,1.5,4.5
BettinaGutkowskiII,perry.koepp@hotmail.com,FrankEnstein,8d7604d8-d466-4838-98e0-950556e0abed,61,240,233,50.7,198,IV,IRON,361,MID,7,9,2.7,4.4,2.9,2.5,2
DevinMayerDVM,brendon.koss@hotmail.com,JoeKing,5bd456ea-2245-43c1-9cbe-80c1f01a138c,518,262,218,54.6,82,III,BRONZE,1118,MID,7,11,2.7,3.7,4.7,2.9,2.6
JeramyRolfson,scottie.ohara@gmail.com,RoseBush,2cc39464-ba3f-4102-9761-a64bf118494c,227,129,110,54,1,I,MASTER,3027,ADC,23,1,1.3,1.3,2.1,3,3.7
MissTheoVolkman,lauri.hane@gmail.com,RonA.Muck,d569a12f-60bb-4eea-aa97-b8a7f9f515cb,456,131,123,51.6,0,I,IRON,456,SUPPORT,14,16,1.6,4.9,3.1,1.1,4.3
MacBayer,danny.bayer@gmail.com,PatPending,871cd708-bd61-401d-91c2-5970fd71284a,679,537,548,49.5,15,II,GOLD,1979,MID,15,17,2.2,3.8,1.1,2.1,4.2
WillisLittleDVM,emilee.cremin@gmail.com,PaigeTurner,22ab8385-5a71-49de-95c4-1dc8a6645ca1,237,68,61,52.7,150,II,DIAMOND,2337,SUPPORT,23,3,3.8,2.8,1.2,3,1.4
MerrillBogan,sophie.wisoky@hotmail.com,ThereseR.Green,b5840b1f-b44a-4e75-b1ce-f6b6c2f6ee59,552,215,187,53.5,282,IV,PLATINUM,2452,SUPPORT,14,15,4.2,2.8,2.6,1.7,3.1
EfrainBuckridgeII,shantelle.price@hotmail.com,DustyRhodes,33720b34-6ac3-4bfe-812f-5d1bec251355,243,629,556,53.1,0,I,GRANDMASTER,3043,SUPPORT,23,0,3.2,4.4,4.1,2.2,4.8
MitchelConroy,marline.prohaska@yahoo.com,ManuelLabor,032d4e7d-41ec-401a-96b9-6a332aeace87,679,368,339,52.1,203,II,SILVER,1579,SUPPORT,6,9,1.8,4.2,2.7,2.7,2
WilberHansen,cindi.upton@gmail.com,IleneNorth,42e0283e-46aa-4a41-b691-8ce6e47633a7,588,230,202,53.2,126,I,BRONZE,988,SUPPORT,17,18,3.8,1.7,1.5,3.1,4.4
Mr.LezlieWindler,kent.king@yahoo.com,MyraMaines,3d1ce150-1fc6-48d3-9ddc-b318b8c2d5a6,182,500,461,52,2,II,DIAMOND,2282,TOP,6,8,1.9,2.5,1.7,4.8,3.2
KraigAnderson,idalia.franecki@hotmail.com,MaudeL.T.Ford,50af6ea7-5431-46e1-acdc-6f43121aa70e,509,181,165,52.3,77,IV,DIAMOND,2809,ADC,16,18,2.2,3.5,3.4,1.2,4.7
StuartGutmann,brenton.koelpin@gmail.com,RustyDorr,cd2e3719-919c-4ded-9a53-b9853c6a438d,370,27,14,65.9,1,IV,BRONZE,1070,MID,13,17,4.6,2.9,4.2,4.7,2.1
JohnettaOKon,linsey.reichert@gmail.com,TerryBull,b1ee3894-56ba-493f-885a-273db20b8b75,352,33,25,56.9,36,II,GOLD,1652,MID,23,1,3.9,3.2,3.6,3.4,2.1
SamathaJenkins,georgianne.huels@gmail.com,JedDye,a3a37cb0-aa36-4b36-aa08-0a624cb292bd,109,252,221,53.3,184,I,PLATINUM,1709,ADC,15,19,4.9,1.5,3.8,1.4,2.7
GertrudeZemlakPhD,rudolph.grant@yahoo.com,MayONays,908032d4-6a1b-4ecb-a65a-7b0111901278,332,120,96,55.6,111,I,PLATINUM,1932,TOP,12,16,2,2.8,3,4.6,2.9
TheodoreSatterfield,wilfredo.thiel@yahoo.com,NickOTeen,516968e1-d18f-4b77-a784-db635870e077,223,173,160,52,158,I,MASTER,3023,SUPPORT,14,17,3.3,4.6,4.6,1.8,3.2
FredrickaGreenholtDVM,euna.robel@hotmail.com,BarryCade,c8ebe148-621c-43e6-98aa-73be28b73b74,351,217,210,50.8,1,I,SILVER,1151,JUNGLE,23,2,3.6,3.8,3.1,2.4,2.4
AntoniettaKuhlmanII,louie.lubowitz@hotmail.com,RaynorSchein,e010bb8a-0a2a-4e6e-a07c-a7678238c789,407,124,101,55.1,29,I,CHALLENGER,3207,MID,3,6,1.5,4.5,4.5,2.6,4.6
Mrs.FredricVon,robert.goodwin@gmail.com,HowieDoohan,9b9b9c99-92be-49c8-b89c-97267cfcd1de,190,103,90,53.4,208,III,BRONZE,790,SUPPORT,14,16,4.8,1.1,3.8,1.9,3.7
Mr.GuillermoBrekke,carrol.little@hotmail.com,BillDollar,eee82f06-2dd2-42e4-9302-1e66e1329276,515,187,178,51.2,407,II,IRON,615,ADC,21,0,2.2,4.1,1.2,1.2,4
BrettPacochaIV,dallas.funk@yahoo.com,RichFeller,ba4003e7-0dce-4890-bf70-0c95bfbdaddf,619,126,88,58.9,495,II,GOLD,1919,JUNGLE,5,6,2.1,3.6,4.4,3.9,2.2
OctaviaBechtelar,dot.barrows@yahoo.com,WinsomCash,0a768d57-5aee-406c-9849-7bd3688b2ad8,677,266,215,55.3,477,IV,PLATINUM,2577,JUNGLE,10,11,3.7,3,4,1.5,4.1
MoisesEbert,gil.lemke@yahoo.com,CrystalBall,7e33cf76-a49e-49a0-83df-ead6d827befc,154,175,157,52.7,572,III,GOLD,1554,MID,17,20,2.6,1.7,4.2,2,4.2
VinceBerge,prince.zemlak@yahoo.com,SandySpring,6fea4d09-e75e-4845-afab-34da12d9ddf4,679,671,613,52.3,455,III,IRON,879,TOP,14,18,1.4,4.6,3.2,2.7,3
RenatoYost,ardelia.west@hotmail.com,DinahMight,6189a958-93ac-40ae-933f-ab59bb3e97b3,368,159,109,59.3,574,I,GRANDMASTER,3168,JUNGLE,15,18,4.5,3.6,1.9,3.2,1.8
PerryKilback,marshall.breitenberg@gmail.com,DustySandmann,edb7a72e-8e31-4cf1-b99c-5c9873219d09,478,193,178,52,566,I,GRANDMASTER,3278,TOP,7,9,3.7,2,1.2,2.7,3.8
WendiKuphal,lorrie.pacocha@yahoo.com,CarrieOakey,589a48ed-7d74-46c7-8ae9-6ab4fee16e93,242,203,193,51.3,457,I,CHALLENGER,3042,JUNGLE,3,6,4.8,1.8,1.9,2.8,1.7
TeshaRowe,theresa.turcotte@yahoo.com,SandySpring,48e3d206-ef5a-4a5a-a114-080d54862f45,212,61,52,54,631,I,CHALLENGER,3012,JUNGLE,10,12,1.3,3.8,2.3,1.6,3.3
Ms.CoreyVon,mozelle.cormier@yahoo.com,MayK.Fist,de9bfea9-f2a0-4c6d-b813-5f5223aec024,370,175,156,52.9,457,II,IRON,470,ADC,2,4,4,3.8,2.2,4.9,2.4
JohnsonLang,hiram.goyette@gmail.com,HarmonIkka,b39932d0-eff3-4d1b-bb22-d4fbe09d2c54,519,303,252,54.6,317,IV,BRONZE,1219,JUNGLE,10,13,4.2,4.6,2.2,1.1,4.1
MissMariamBahringer,ileana.torp@yahoo.com,AgathaL.Outtathere,0c6ca6b0-920b-414b-b8a2-811eaaca96d7,64,432,421,50.6,525,IV,DIAMOND,2364,ADC,13,17,4.6,2.7,4.7,2.7,4.2
FlorentinaBreitenberg,laverne.schultz@yahoo.com,CodyPendant,b4f84b92-274f-446c-9a7e-f8f6de479a8a,184,39,21,65,312,I,GRANDMASTER,2984,SUPPORT,1,3,4.8,1.3,3.6,2,2
Mrs.MarindaEffertz,emile.dubuque@hotmail.com,MarjOram,14953983-b2a9-44ea-9b65-ea2b15fd4172,40,84,77,52.2,243,IV,GOLD,1540,MID,9,12,4.3,3.3,4.8,4,1.3
FreemanKoss,gino.braun@gmail.com,IleneWright,2bc8782e-c42f-4975-9d1e-2943dc1fa508,348,265,262,50.3,97,I,GOLD,1548,MID,6,8,1.2,2.5,1.6,4,3.8
CodyCorwin,carleen.schowalter@yahoo.com,MarkMywords,ac31c09a-a64e-454b-b6d0-aaf1d5995b72,258,165,117,58.5,49,II,IRON,358,JUNGLE,6,7,5,2,2.4,1.8,1.2
EdwardoKiehnIV,yolando.jast@hotmail.com,OliveBranch,35ce04ae-17c7-4a7a-8927-f9650d408e9e,260,457,417,52.3,172,I,PLATINUM,1860,MID,17,21,2.1,4.6,3.8,1.1,1.2
Dr.DamionKozey,lorelei.cartwright@hotmail.com,I.P.Daly,eca0e018-2a61-474d-9c9a-156f947e765c,130,103,80,56.3,1,I,BRONZE,530,ADC,4,5,2.4,1,4.1,2.9,1.5
TammieAnkunding,irish.lang@yahoo.com,FerrisWheeler,8c36f073-90bd-40b9-ae54-7220738933b9,386,152,113,57.4,14,I,MASTER,3186,SUPPORT,10,11,3.1,4.3,3.1,2.1,3.1
MissPeggieWisozk,consuelo.emard@hotmail.com,HerbE.Side,846180bb-0e92-4d9e-b65d-7dd678a1c6ea,161,336,298,53,18,I,CHALLENGER,2961,JUNGLE,19,22,1,1.8,1.5,3.3,4
MarianoBogisich,justina.cartwright@gmail.com,WandaRinn,c186f1a4-4315-4ad7-89bb-0c01fa515c0a,330,64,55,53.8,166,I,MASTER,3130,JUNGLE,16,19,2.3,2.7,4.9,2.3,3.6
Dr.RolandJenkins,jaunita.lueilwitz@hotmail.com,TommyHawk,8405f75c-109f-4ed6-926f-e5c78adabba5,645,199,176,53.1,0,I,MASTER,3445,SUPPORT,7,8,3.6,4.8,2.6,3.2,1.1
MathewQuigley,woodrow.lehner@yahoo.com,PhilRupp,51ed95ff-3504-4508-9411-34cefcb7bd6f,495,49,44,52.7,0,III,BRONZE,1095,TOP,13,15,2.1,2,1.7,2.3,3.1
EvieBrown,teddy.will@yahoo.com,DanGeruss,60149fb1-7f08-4536-a654-97ee454d6488,71,175,136,56.3,3,II,PLATINUM,1771,MID,22,0,4.7,1.3,3.5,2.9,1.4
LavonSchamberger,renaldo.heidenreich@yahoo.com,MistyMeanor,4998d9a5-7dc7-4713-a8bf-f6e081f87b67,551,348,329,51.4,271,I,CHALLENGER,3351,JUNGLE,14,17,3.6,3.6,1.2,1.9,1.6
GraceWeber,darin.kuvalis@hotmail.com,BrightonEarly,948d8cfd-a12d-4cf9-95de-d87a8763d11f,497,267,233,53.4,38,IV,BRONZE,1197,SUPPORT,18,22,1.4,2.3,3.3,2.9,3.8
ToriLind,anthony.gislason@hotmail.com,AndyGravity,55a7e1ee-4f09-425f-9acc-9f1d4f43acad,405,248,208,54.4,267,I,MASTER,3205,TOP,22,0,3.1,3.1,5,4.5,2.7
RoseleeBashirian,dana.witting@yahoo.com,ParkA.Studebaker,19a2b5e0-f9de-4278-800c-8f07f41cacaf,443,296,249,54.3,146,I,GRANDMASTER,3243,ADC,13,15,4.3,3.1,3.1,5,1
ElbaDavisPhD,madalyn.rowe@yahoo.com,RodN.Reel,524241bb-8117-4616-8d8d-397d897690a8,98,251,258,49.3,17,I,MASTER,2898,TOP,22,23,1.6,4.4,2.3,1.8,2.6
NobleMayert,andy.dicki@gmail.com,JoaquinDeFlores,cdb7a9e2-2f71-44b0-bbc4-61e9149a45e8,379,94,72,56.6,1,I,CHALLENGER,3179,ADC,23,1,4.2,3.2,1.2,1.4,4.6
KaseyBlick,stephani.pollich@gmail.com,WillWynn,59abd112-80ba-42f9-8497-ce18db2deb75,315,269,233,53.6,259,II,SILVER,1215,SUPPORT,15,17,1.1,1.8,4.5,3.4,1.1
NedSwaniawski,kristle.blanda@gmail.com,MayONays,8de52b6a-4aa3-46f9-866b-7e505ea4f823,154,969,919,51.3,74,I,CHALLENGER,2954,MID,17,20,2.5,1.1,1.9,4.9,4.8
NydiaZieme,aaron.klocko@hotmail.com,TrinaCorder,92788d99-75b2-4046-b580-bfb8c9b9c563,417,173,168,50.7,1,I,CHALLENGER,3217,SUPPORT,19,22,2.3,3.4,2.2,3,2.2
CarlEmardMD,harmony.harber@yahoo.com,I.Ball,b12073c9-3e4d-4c01-b35d-e0b21efa8139,485,232,206,53,16,I,PLATINUM,2085,MID,6,10,2.8,2.4,4.6,2,1.6
LudivinaBednar,demarcus.emmerich@gmail.com,MikeRohsopht,ce1acb01-15bb-464b-963f-627567a5801d,565,142,127,52.8,32,III,DIAMOND,2765,ADC,18,22,1.8,3.8,4.9,4.2,3.4
TaynaWisoky,fabian.towne@hotmail.com,PhilDeGrave,d5664f32-fa1b-4a9f-bbbf-f239244bb468,450,387,347,52.7,122,IV,GOLD,1950,SUPPORT,4,6,2.1,3.6,2.7,4.8,4.2
CucBoehm,lanny.goyette@hotmail.com,CalEfornia,58cd954b-9eae-426a-8fff-08043c70096c,371,107,94,53.2,67,II,SILVER,1271,ADC,23,2,3.1,2.9,4.9,4.4,4.8
AlvaroKeeling,bunny.fahey@yahoo.com,JuanDeHattatime,03462bd3-c9fe-4155-b1ab-fba944804481,500,219,165,57,45,I,CHALLENGER,3300,TOP,11,14,2.5,1,4.2,1.3,3.6
CornellSchmitt,tyron.kulas@hotmail.com,IleneWest,70cf4426-6777-4c3a-8136-d207fcae4169,119,173,149,53.7,78,II,PLATINUM,1819,TOP,6,10,3.7,4.9,3.4,1.4,1.5
CarolinaTromp,dorene.schulist@yahoo.com,CrystalClaireWaters,3c0b937b-60a8-4992-9d68-f6b3912f7218,264,194,192,50.3,93,II,DIAMOND,2364,ADC,0,4,3.2,1.2,1.2,1.7,2.2
